Order,Family,Subfamily,Tribe,Genus,Common_name,Scientific_name,S_value,Source_S,F_value,Source_F,L_value,Source_L
GALLIFORMES,Phasianidae,Rollulinae,Rollulinae,Arborophila,Bornean Partridge,Arborophila hyperythra,,,,,,
GALLIFORMES,Phasianidae,Rollulinae,Rollulinae,Arborophila,Hainan Partridge,Arborophila ardens,,,,,,
GALLIFORMES,Phasianidae,Rollulinae,Rollulinae,Arborophila,Green-legged Partridge,Arborophila chloropus,,,,,,
GALLIFORMES,Phasianidae,Rollulinae,Rollulinae,Arborophila,Tonkin Partridge,Arborophila tonkinensis,,,,,,
GALLIFORMES,Phasianidae,Rollulinae,Rollulinae,Arborophila,Chestnut-necklaced Partridge,Arborophila charltonii,,,,,,
GALLIFORMES,Phasianidae,Rollulinae,Rollulinae,Arborophila,Sabah Partridge,Arborophila graydoni,,,,,,
GALLIFORMES,Phasianidae,Rollulinae,Rollulinae,Rhizothera,Long-billed Partridge,Rhizothera longirostris,,,,,,
GALLIFORMES,Phasianidae,Rollulinae,Rollulinae,Rhizothera,Dulit Partridge,Rhizothera dulitensis,,,,,,
GALLIFORMES,Phasianidae,Rollulinae,Rollulinae,Melanoperdix,Black Partridge,Melanoperdix niger,,,,,,
GALLIFORMES,Phasianidae,Rollulinae,Rollulinae,Haematortyx,Crimson-headed Partridge,Haematortyx sanguiniceps,,,,,,
GALLIFORMES,Phasianidae,Rollulinae: incertae sedis,Rollulinae: incertae sedis,Caloperdix,Ferruginous Partridge,Caloperdix oculeus,,,,,,
GALLIFORMES,Phasianidae,Rollulinae: incertae sedis,Rollulinae: incertae sedis,Galloperdix,Red Spurfowl,Galloperdix spadicea,,,,,,
GALLIFORMES,Phasianidae,Rollulinae: incertae sedis,Rollulinae: incertae sedis,Galloperdix,Painted Spurfowl,Galloperdix lunulata,,,,,,
GALLIFORMES,Phasianidae,Rollulinae: incertae sedis,Rollulinae: incertae sedis,Galloperdix,Sri Lanka Spurfowl,Galloperdix bicalcarata,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Pavonini,Afropavo,Congo Peafowl,Afropavo congensis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Pavonini,Pavo,Indian Peafowl,Pavo cristatus,,,4.00,P. Bennett in litt. 2002,23.20,Flower 1938
GALLIFORMES,Phasianidae,Phasianinae,Pavonini,Pavo,Green Peafowl,Pavo muticus,,,4.00,P. Bennett in litt. 2002,,
GALLIFORMES,Phasianidae,Phasianinae,Pavonini,Argusianus,Great Argus,Argusianus argus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Pavonini,Rheinardia,Crested Argus,Rheinardia ocellata,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Polyplectronini,Polyplectron,Palawan Peacock-pheasant,Polyplectron napoleonis,,,2.00,Tacutu et al. 2018,15.00,Tacutu et al. 2018
GALLIFORMES,Phasianidae,Phasianinae,Polyplectronini,Polyplectron,Malay Peacock-pheasant,Polyplectron malacense,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Polyplectronini,Polyplectron,Bornean Peacock-pheasant,Polyplectron schleiermacheri,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Polyplectronini,Polyplectron,Germain's Peacock-pheasant,Polyplectron germaini,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Polyplectronini,Polyplectron,Hainan Peacock-pheasant,Polyplectron katsumatae,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Polyplectronini,Polyplectron,Grey Peacock-pheasant,Polyplectron bicalcaratum,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Polyplectronini,Polyplectron,Mountain Peacock-pheasant,Polyplectron inopinatum,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Polyplectronini,Polyplectron,Bronze-tailed Peacock-pheasant,Polyplectron chalcurum,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Margaroperdix,Madagascar Partridge,Margaroperdix madagarensis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Coturnix,Common Quail,Coturnix coturnix,0.29,Cramp et al. 1977-1994,1.00,Cramp et al. 1977-1994,14.60,Fransson et al. 2010
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Coturnix,Japanese Quail,Coturnix japonica,,,0.58,Tacutu et al. 2018,6.79,Fransson et al. 2010
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Coturnix,Rain Quail,Coturnix coromandelica,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Coturnix,Harlequin Quail,Coturnix delegorguei,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Coturnix,Stubble Quail,Coturnix pectoralis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Coturnix,New Zealand Quail,Coturnix novaezelandiae,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Synoicus,Brown Quail,Synoicus ypsilophorus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Synoicus,Asian Blue Quail,Synoicus chinensis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Synoicus,African Blue Quail,Synoicus adansonii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Anurophasis,Snow Mountain Quail,Anurophasis monorthonyx,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Tetraogallus,Caucasian Snowcock,Tetraogallus caucasicus,,,1.00,Cramp et al. 1977-1994,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Tetraogallus,Caspian Snowcock,Tetraogallus caspius,,,1.00,Cramp et al. 1977-1994,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Tetraogallus,Himalayan Snowcock,Tetraogallus himalayensis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Tetraogallus,Tibetan Snowcock,Tetraogallus tibetanus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Tetraogallus,Altai Snowcock,Tetraogallus altaicus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Alectoris,Rock Partridge,Alectoris graeca,,,1.00,Cramp et al. 1977-1994,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Alectoris,Chukar,Alectoris chukar,,,1.00,Cramp et al. 1977-1994,6.20,Ricklefs 2010
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Alectoris,Przevalski's Partridge,Alectoris magna,,,1.00,Bennett 1986,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Alectoris,Philby's Partridge,Alectoris philbyi,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Alectoris,Barbary Partridge,Alectoris barbara,,,1.00,Cramp et al. 1977-1994,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Alectoris,Red-legged Partridge,Alectoris rufa,,,1.00,Cramp et al. 1977-1994,6.23,Carey and Judge 2000
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Alectoris,Arabian Partridge,Alectoris melanocephala,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Lerwa,Snow Partridge,Lerwa lerwa,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Ammoperdix,See-see Partridge,Ammoperdix griseogularis,,,1.00,Cramp et al. 1977-1994,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Ammoperdix,Sand Partridge,Ammoperdix heyi,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Perdicula,Jungle Bush-quail,Perdicula asiatica,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Perdicula,Rock Bush-quail,Perdicula argoondah,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Perdicula,Painted Bush-quail,Perdicula erythrorhyncha,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Perdicula,Manipur Bush-quail,Perdicula manipurensis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Ophrysia,Himalayan Quail,Ophrysia superciliosa,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Hartlaub's Francolin,Pternistis hartlaubi,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Double-spurred Francolin,Pternistis bicalcaratus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Heuglin's Francolin,Pternistis icterorhynchus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Clapperton's Francolin,Pternistis clappertoni,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Harwood's Francolin,Pternistis harwoodi,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Red-billed Francolin,Pternistis adspersus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Cape Francolin,Pternistis capensis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Natal Francolin,Pternistis natalensis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Hildebrandt's Francolin,Pternistis hildebrandti,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Ahanta Francolin,Pternistis ahantensis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Scaly Francolin,Pternistis squamatus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Grey-striped Francolin,Pternistis griseostriatus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Yellow-necked Francolin,Pternistis leucoscepus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Grey-breasted Francolin,Pternistis rufopictus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Red-necked Francolin,Pternistis afer,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Swainson's Francolin,Pternistis swainsonii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Jackson's Francolin,Pternistis jacksoni,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Handsome Francolin,Pternistis nobilis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Mount Cameroon Francolin,Pternistis camerunensis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Swierstra's Francolin,Pternistis swierstrai,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Chestnut-naped Francolin,Pternistis castaneicollis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Black-fronted Francolin,Pternistis atrifrons,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Erckel's Francolin,Pternistis erckelii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Coturnicini,Pternistis,Djibouti Francolin,Pternistis ochropectus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Francolinus,Black Francolin,Francolinus francolinus,,,1.00,Cramp et al. 1977-1994,7.00,Tacutu et al. 2018
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Francolinus,Painted Francolin,Francolinus pictus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Francolinus,Chinese Francolin,Francolinus pintadeanus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Francolinus,Grey Francolin,Francolinus pondicerianus,,,,,8.00,Tacutu et al. 2018
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Francolinus,Swamp Francolin,Francolinus gularis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Dendroperdix,Crested Francolin,Dendroperdix sephaena,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Peliperdix,Coqui Francolin,Peliperdix coqui,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Peliperdix,White-throated Francolin,Peliperdix albogularis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Peliperdix,Schlegel's Francolin,Peliperdix schlegelii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Peliperdix,Forest Francolin,Peliperdix lathami,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Scleroptila,Ring-necked Francolin,Scleroptila streptophora,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Scleroptila,Red-winged Francolin,Scleroptila levaillantii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Scleroptila,Grey-winged Francolin,Scleroptila afra,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Scleroptila,Finsch's Francolin,Scleroptila finschi,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Scleroptila,Moorland Francolin,Scleroptila psilolaema,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Scleroptila,Elgon Francolin,Scleroptila elgonensis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Scleroptila,Shelley's Francolin,Scleroptila shelleyi,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Scleroptila,Whyte's Francolin,Scleroptila whytei,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Scleroptila,Orange River Francolin,Scleroptila gutturalis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Bambusicola,Mountain Bamboo-partridge,Bambusicola fytchii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Bambusicola,Chinese Bamboo-partridge,Bambusicola thoracicus,,,,,4.50,McClure 1998
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Bambusicola,Taiwan Bamboo-partridge,Bambusicola sonorivox,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Gallus,Red Junglefowl,Gallus gallus,,,1.00,Collias and Collias 1996,30.00,Carey and Judge 2000
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Gallus,Grey Junglefowl,Gallus sonneratii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Gallus,Sri Lanka Junglefowl,Gallus lafayettii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Gallini,Gallus,Green Junglefowl,Gallus varius,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Lophophorini,Tetraophasis,Chestnut-throated Partridge,Tetraophasis obscurus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Lophophorini,Tetraophasis,Buff-throated Partridge,Tetraophasis szechenyii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Lophophorini,Lophophorus,Himalayan Monal,Lophophorus impejanus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Lophophorini,Lophophorus,Sclater's Monal,Lophophorus sclateri,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Lophophorini,Lophophorus,Chinese Monal,Lophophorus lhuysii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Lophophorini,Tragopan,Western Tragopan,Tragopan melanocephalus,,,1.50,P. Bennett in litt. 2002,,
GALLIFORMES,Phasianidae,Phasianinae,Lophophorini,Tragopan,Satyr Tragopan,Tragopan satyra,,,1.50,P. Bennett in litt. 2002,,
GALLIFORMES,Phasianidae,Phasianinae,Lophophorini,Tragopan,Blyth's Tragopan,Tragopan blythii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Lophophorini,Tragopan,Temminck's Tragopan,Tragopan temminckii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Lophophorini,Tragopan,Cabot's Tragopan,Tragopan caboti,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Lophophorini,Ithaginis,Blood Pheasant,Ithaginis cruentus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Pucrasia,Koklass Pheasant,Pucrasia macrolopha,,,1.00,P. Bennett in litt. 2002,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Syrmaticus,Elliot's Pheasant,Syrmaticus ellioti,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Syrmaticus,Mrs Hume's Pheasant,Syrmaticus humiae,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Syrmaticus,Mikado Pheasant,Syrmaticus mikado,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Syrmaticus,Copper Pheasant,Syrmaticus soemmerringii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Syrmaticus,Reeves's Pheasant,Syrmaticus reevesii,,,,,9.20,Tacutu et al. 2018
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Chrysolophus,Golden Pheasant,Chrysolophus pictus,,,1.00,P. Bennett in litt. 2002,13.40,Tacutu et al. 2018
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Chrysolophus,Lady Amherst's Pheasant,Chrysolophus amherstiae,,,1.00,P. Bennett in litt. 2002,19.60,Tacutu et al. 2018
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Phasianus,Common Pheasant,Phasianus colchicus,0.42,Cramp et al. 1977-1994,1.00,Cramp et al. 1977-1994,27.00,Carey and Judge 2000
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Phasianus,Green Pheasant,Phasianus versicolor,,,0.66,Ricklefs 2010,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Crossoptilon,White Eared-pheasant,Crossoptilon crossoptilon,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Crossoptilon,Tibetan Eared-pheasant,Crossoptilon harmani,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Crossoptilon,Brown Eared-pheasant,Crossoptilon mantchuricum,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Crossoptilon,Blue Eared-pheasant,Crossoptilon auritum,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Catreus,Cheer Pheasant,Catreus wallichii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Lophura,Kalij Pheasant,Lophura leucomelanos,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Lophura,Silver Pheasant,Lophura nycthemera,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Lophura,Edwards's Pheasant,Lophura edwardsi,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Lophura,Swinhoe's Pheasant,Lophura swinhoii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Lophura,Salvadori's Pheasant,Lophura inornata,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Lophura,Malay Crestless Fireback,Lophura erythrophthalma,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Lophura,Bornean Crestless Fireback,Lophura pyronota,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Lophura,Bornean Crested Fireback,Lophura ignita,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Lophura,Malay Crested Fireback,Lophura rufa,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Lophura,Siamese Fireback,Lophura diardi,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Phasianini,Lophura,Bulwer's Pheasant,Lophura bulweri,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Perdix,Grey Partridge,Perdix perdix,0.48,Cramp et al. 1977-1994,1.00,Cramp et al. 1977-1994,5.17,Carey and Judge 2000
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Perdix,Daurian Partridge,Perdix dauurica,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Perdix,Tibetan Partridge,Perdix hodgsoniae,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Meleagris,Wild Turkey,Meleagris gallopavo,0.32,Poole 2008,1.50,Poole 2008,15.00,Cardoza 1995 
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Meleagris,Ocellated Turkey,Meleagris ocellata,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Bonasa,Ruffed Grouse,Bonasa umbellus,0.34,Rusch et al. 2000,1.20,Poole 2008,8.50,Tacutu et al. 2018
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Bonasa,Hazel Grouse,Bonasa bonasia,,,1.00,Cramp et al. 1977-1994,7.25,C. Sekercoglu in litt. 2008a
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Bonasa,Chinese Grouse,Bonasa sewerzowi,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Lagopus,Willow Grouse,Lagopus lagopus,0.48,Poole 2008,1.00,Cramp et al. 1977-1994,8.58,Tacutu et al. 2018
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Lagopus,Rock Ptarmigan,Lagopus muta,0.64,Wilson and Martin 2010,1.00,Cramp et al. 1977-1994,6.08,del Hoyo et al. 1994
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Lagopus,White-tailed Ptarmigan,Lagopus leucura,0.48,Poole 2008,1.50,P. Bennett in litt. 2002,15.00,Carey and Judge 2000
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Dendragapus,Dusky Grouse,Dendragapus obscurus,0.60,Poole 2008,1.50,P. Bennett in litt. 2002,14.00,Carey and Judge 2000
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Dendragapus,Sooty Grouse,Dendragapus fuliginosus,0.60,Poole 2008,1.25,Tacutu et al. 2018,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Falcipennis,Siberian Grouse,Falcipennis falcipennis,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Falcipennis,Spruce Grouse,Falcipennis canadensis,,,1.00,Tacutu et al. 2018,13.00,Carey and Judge 2000
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Falcipennis,Franklin's Grouse,Falcipennis franklinii,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Tetrao,Western Capercaillie,Tetrao urogallus,0.70,"Moss et al. 2000,Leclercq 1987,Storch 1993,Linden 1981,Fernández-Olalla et al. 2012,Åhlen et al. 2013",2.00,Cramp et al. 1977-1994,18.00,Carey and Judge 2000
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Tetrao,Black-billed Capercaillie,Tetrao urogalloides,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Lyrurus,Black Grouse,Lyrurus tetrix,,,1.25,Tacutu et al. 2018,12.23,Fransson et al. 2010
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Lyrurus,Caucasian Grouse,Lyrurus mlokosiewiczi,,,1.49,Bennett 1986,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Centrocercus,Sage Grouse,Centrocercus urophasianus,,,1.50,P. Bennett in litt. 2002,7.00,Tacutu et al. 2018
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Centrocercus,Gunnison Grouse,Centrocercus minimus,,,,,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Tympanuchus,Sharp-tailed Grouse,Tympanuchus phasianellus,0.35,Poole 2008,1.00,P. Bennett in litt. 2002,6.33,del Hoyo et al. 1994
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Tympanuchus,Greater Prairie-chicken,Tympanuchus cupido,0.47,Poole 2008,1.00,P. Bennett in litt. 2002,,
GALLIFORMES,Phasianidae,Phasianinae,Tetraonini,Tympanuchus,Lesser Prairie-chicken,Tympanuchus pallidicinctus,0.43,"Campbell 1972,Hagen et al. 2005,Jamison 2000",1.00,Tacutu et al. 2018,13.50,Wasser and Sherman 2010
ANSERIFORMES,Anhimidae,Anhimidae,Anhimidae,Anhima,Horned Screamer,Anhima cornuta,,,,,,
ANSERIFORMES,Anhimidae,Anhimidae,Anhimidae,Chauna,Northern Screamer,Chauna chavaria,,,,,,
ANSERIFORMES,Anhimidae,Anhimidae,Anhimidae,Chauna,Southern Screamer,Chauna torquata,,,2.50,P. Bennett in litt. 2002,,
ANSERIFORMES,Anseranatidae,Anseranatidae,Anseranatidae,Anseranas,Magpie Goose,Anseranas semipalmata,,,3.00,Kear 1973,24.80,ABBBS
ANSERIFORMES,Anatidae,Dendrocygninae,Dendrocygninae,Dendrocygna,White-faced Whistling-duck,Dendrocygna viduata,,,,,12.00,Myhrvold et al. 2015
ANSERIFORMES,Anatidae,Dendrocygninae,Dendrocygninae,Dendrocygna,Black-bellied Whistling-duck,Dendrocygna autumnalis,0.52,Poole 2008,1.00,P. Bennett in litt. 2002,10.58,del Hoyo et al. 1992
ANSERIFORMES,Anatidae,Dendrocygninae,Dendrocygninae,Dendrocygna,Spotted Whistling-duck,Dendrocygna guttata,,,,,,
ANSERIFORMES,Anatidae,Dendrocygninae,Dendrocygninae,Dendrocygna,West Indian Whistling-duck,Dendrocygna arborea,,,,,,
ANSERIFORMES,Anatidae,Dendrocygninae,Dendrocygninae,Dendrocygna,Fulvous Whistling-duck,Dendrocygna bicolor,,,1.00,P. Bennett in litt. 2002,11.17,del Hoyo et al. 1992
ANSERIFORMES,Anatidae,Dendrocygninae,Dendrocygninae,Dendrocygna,Plumed Whistling-duck,Dendrocygna eytoni,,,,,,
ANSERIFORMES,Anatidae,Dendrocygninae,Dendrocygninae,Dendrocygna,Wandering Whistling-duck,Dendrocygna arcuata,,,,,,
ANSERIFORMES,Anatidae,Dendrocygninae,Dendrocygninae,Dendrocygna,Lesser Whistling-duck,Dendrocygna javanica,,,,,,
ANSERIFORMES,Anatidae,Dendrocygninae,Dendrocygninae,Thalassornis,White-backed Duck,Thalassornis leuconotus,,,,,,
ANSERIFORMES,Anatidae,Oxyurinae,Oxyurinae,Heteronetta,Black-headed Duck,Heteronetta atricapilla,,,,,,
ANSERIFORMES,Anatidae,Oxyurinae,Oxyurinae,Nomonyx,Masked Duck,Nomonyx dominicus,,,,,,
ANSERIFORMES,Anatidae,Oxyurinae,Oxyurinae,Oxyura,Ruddy Duck,Oxyura jamaicensis,,,1.50,P. Bennett in litt. 2002,13.60,del Hoyo et al. 1992
ANSERIFORMES,Anatidae,Oxyurinae,Oxyurinae,Oxyura,Andean Duck,Oxyura ferruginea,,,1.00,Ricklefs 2010,,
ANSERIFORMES,Anatidae,Oxyurinae,Oxyurinae,Oxyura,Lake Duck,Oxyura vittata,,,,,,
ANSERIFORMES,Anatidae,Oxyurinae,Oxyurinae,Oxyura,Blue-billed Duck,Oxyura australis,,,,,16.00,ABBBS
ANSERIFORMES,Anatidae,Oxyurinae,Oxyurinae,Oxyura,Maccoa Duck,Oxyura maccoa,,,,,,
ANSERIFORMES,Anatidae,Oxyurinae,Oxyurinae,Oxyura,White-headed Duck,Oxyura leucocephala,,,,,,
ANSERIFORMES,Anatidae,Oxyurinae,Oxyurinae,Biziura,Musk Duck,Biziura lobata,,,2.50,Bourne undated (a),,
ANSERIFORMES,Anatidae,Anserinae,Malachorhynchini,Malacorhynchus,Pink-eared Duck,Malacorhynchus membranaceus,,,,,,
ANSERIFORMES,Anatidae,Anserinae,Stictonettini,Stictonetta,Freckled Duck,Stictonetta naevosa,,,2.00,Bourne undated (b),,
ANSERIFORMES,Anatidae,Anserinae,Cereopsini,Cereopsis,Cape Barren Goose,Cereopsis novaehollandiae,,,3.00,Todd 1996,29.10,ABBBS
ANSERIFORMES,Anatidae,Anserinae,Cereopsini,Coscoroba,Coscoroba Swan,Coscoroba coscoroba,,,,,,
